,date,close,volume,trend,fg_index,cluster,log_return,hl_spread,momentum_3,vol_change
679,2019-12-18,7277.83,95636.651251,4,15.0,4,0.094160498051064,1005.0,159.23999999999978,41771.581322000005
680,2019-12-19,7150.3,55509.049075,4,21.0,4,-0.0176784269841013,341.6899999999996,258.5799999999999,-40127.602176
681,2019-12-20,7187.83,32132.069205,4,23.0,4,0.0052350042453151,140.5,564.0100000000002,-23376.979870000003
682,2019-12-21,7132.75,19467.174028,3,23.0,4,-0.0076924637980289,85.57999999999993,-145.07999999999993,-12664.895177
683,2019-12-22,7501.44,39137.45515,3,20.0,4,0.050398147797677,396.0699999999997,351.1399999999994,19670.281122
684,2019-12-23,7317.09,68051.997203,3,33.0,4,-0.0248822941633754,429.54,129.26000000000022,28914.542053000005
685,2019-12-24,7255.77,43629.494188,3,25.0,4,-0.0084156935439838,279.6400000000003,123.02000000000044,-24422.50301500001
686,2019-12-25,7204.63,27492.044323,3,22.0,4,-0.0070731394993268,142.91000000000076,-296.8099999999995,-16137.449865
687,2019-12-26,7202.0,36259.761076,3,39.0,4,-0.000365109679254,277.8800000000001,-115.09000000000016,8767.716753000004
688,2019-12-27,7254.74,33642.701861,3,38.0,4,0.0072962831137449,199.4399999999996,-1.0300000000006548,-2617.059215000001
689,2019-12-28,7316.14,26848.982199,4,37.0,4,0.0084278181450643,126.34000000000016,111.51000000000022,-6793.719662000003
690,2019-12-29,7388.24,31387.106085,3,37.0,4,0.0098066804348615,240.44999999999985,186.23999999999975,4538.123886000001
691,2019-12-30,7246.0,29605.911782,3,40.0,4,-0.0194399544474689,188.23999999999975,-8.739999999999782,-1781.1943030000002
692,2019-12-31,7195.23,25954.453533,3,38.0,4,-0.0070312860009742,174.98999999999978,-120.91000000000076,-3651.4582489999993
693,2020-01-01,7200.85,16792.388165,20,37.0,4,0.0007807681376452,79.85000000000036,-187.38999999999945,-9162.065368
694,2020-01-02,6965.71,31951.483932,23,39.0,4,-0.0331995343103968,287.7600000000002,-280.29,15159.095767
695,2020-01-03,7344.96,68428.500451,25,38.0,4,0.0530148234302999,533.96,149.73000000000047,36477.016519
696,2020-01-04,7354.11,29987.974977,24,38.0,4,0.0012449768838231,131.78999999999996,153.2599999999993,-38440.525474
