,volatility30
1249,0.03219380331288197
1250,0.03307073225850894
1251,0.03331035542940651
1252,0.032323368049031416
1253,0.03273845713404987
1254,0.034695609252053145
1255,0.034217893371534025
1256,0.033912550093162595
1257,0.03453077275685843
1258,0.035258355652365334
1259,0.03445881151051427
1260,0.03377232216875653
1261,0.032590705813148296
1262,0.03285167458401145
1263,0.032461146263164375
1264,0.03247193777120306
1265,0.033466166877331026
1266,0.03272113353578838
1267,0.03279615611461819
1268,0.033601858139114156
1269,0.03363246445638744
1270,0.03249072347077764
1271,0.03314669636869769
1272,0.03209658858229554
1273,0.03224121891529688
1274,0.03168132404418129
1275,0.031186960462335715
1276,0.03098321669822234
1277,0.030550445320144597
1278,0.029974670069913976
1279,0.0372021482350746
1280,0.03601340277503731
1281,0.03593419166387789
1282,0.03648012547354255
1283,0.03621288899739915
1284,0.033678561085051295
1285,0.03383544797662518
1286,0.034984023964239525
1287,0.03490620989258107
1288,0.0345516455949898
1289,0.03461309676220449
1290,0.033848734236157106
1291,0.03260962897401738
1292,0.03669265526288619
1293,0.037727175943523275
1294,0.03997904849967767
1295,0.03994509663112536
1296,0.04037209623109909
1297,0.03965993822883111
1298,0.03865452855372785
1299,0.03881725751552222
1300,0.039020545089937124
1301,0.03868442629481533
1302,0.04010018373655358
1303,0.04329431181668853
1304,0.043295217452426205
1305,0.04325587989559292
1306,0.04344608016061307
1307,0.04371740786214426
1308,0.04557254477515196
1309,0.040192463253009215
1310,0.039976401725718376
1311,0.04004602325328651
1312,0.039409384355913804
1313,0.04020514677170497
1314,0.040622018102838206
1315,0.040328551064663175
1316,0.03967023828854605
1317,0.04140224334906763
1318,0.04148003204302871
1319,0.04135243297135205
1320,0.04129034921870354
1321,0.04117792509438237
1322,0.0362657187410269
1323,0.036598415730905234
1324,0.035859686062349135
1325,0.03568297784839706
1326,0.03418936486220717
1327,0.03434543419886196
1328,0.03592124803234913
1329,0.03623837479604987
1330,0.035799906795077954
1331,0.035894548991480243
1332,0.03523544085068369
1333,0.0317706961593968
1334,0.031694589000694384
1335,0.0321306417119676
1336,0.03214890562401563
1337,0.0319107883630956
1338,0.02943455541689351
1339,0.02884713056675329
1340,0.02918820757666434
1341,0.031090473161100498
1342,0.031140733587604663
1343,0.030775978206120408
1344,0.03027381115939367
1345,0.030166395660732672
1346,0.030156743927960243
1347,0.027367047062503928
1348,0.027845558312433977
1349,0.02977556259562874
1350,0.029750413278067066
1351,0.03072359135829364
1352,0.030531045927652156
1353,0.02923394102808487
1354,0.02908734941274992
1355,0.029910547259587004
1356,0.03025891785767344
1357,0.029413036123636736
1358,0.02900399478056741
1359,0.03310401805915197
1360,0.03252806622273881
1361,0.033286209485045765
1362,0.033344034752367226
1363,0.03339547579636614
1364,0.03340782424879968
1365,0.032613105938721125
1366,0.033798281494932615
1367,0.0367911700090727
1368,0.03686030717874828
1369,0.03710691100304806
1370,0.03654862697804593
1371,0.033915208328196104
1372,0.03512033253162264
1373,0.03492032915617324
1374,0.03642853641779291
1375,0.03665588223010535
1376,0.03822001237755575
1377,0.03877454609661388
1378,0.03877515488532788
1379,0.03782283682583096
1380,0.03799998868634566
1381,0.03703476820363777
1382,0.036698101249987354
1383,0.03616819499074955
1384,0.037204335628026226
1385,0.03660280983776098
1386,0.03741153255277452
1387,0.03741348460630854
1388,0.03681933680627571
1389,0.03292738764027798
1390,0.03270572129995618
1391,0.03327671026605707
1392,0.03328938559564783
1393,0.033483225435060195
1394,0.03350574603426802
1395,0.034238494779792045
1396,0.033096037255838824
1397,0.029358951225510525
1398,0.029401558477569468
1399,0.030468308417220046
1400,0.03043779557590727
1401,0.030933119013589937
1402,0.029283729790553107
1403,0.029315933973035013
1404,0.027729601980089728
1405,0.02795835502311954
1406,0.025802405430674708
1407,0.02537044401066768
1408,0.025390207776125204
1409,0.025079363035299358
1410,0.024490377157205406
1411,0.024478289081301362
1412,0.02451197032415012
1413,0.024576714352170684
1414,0.023285681896883473
1415,0.030025293471986802
1416,0.028606730452733823
1417,0.029711884711389556
1418,0.029996236372717554
1419,0.03001028336780093
1420,0.0299869131427305
1421,0.028421584093596675
1422,0.02858339249525161
1423,0.028531491216201636
1424,0.028436537243040325
1425,0.027808716727612023
1426,0.0279075654133324
1427,0.028829752849899908
1428,0.029011031723404114
1429,0.03454584365280522
1430,0.03452570925272892
1431,0.03418782223223177
1432,0.03472116375949968
1433,0.03472170964602337
1434,0.034733427206495256
1435,0.03475570238767127
1436,0.03471470741828182
1437,0.034259122639542554
1438,0.03418979793074083
1439,0.03426177358756086
1440,0.035301396010058564
1441,0.03520433096633819
1442,0.038170605767060405
1443,0.03813356718821539
1444,0.037902590560225956
1445,0.03288021921067195
1446,0.032804009632758487
1447,0.032790628595320837
1448,0.033120769110569485
1449,0.03348913409136817
1450,0.033706199401769533
1451,0.03368735390530053
1452,0.0343108604078472
1453,0.042261683038817444
1454,0.04243753029154017
1455,0.04250777673378781
1456,0.043059917513452124
1457,0.04481589640577688
1458,0.04479026483606693
1459,0.04025725255731777
1460,0.04028731361265401
1461,0.04019323325341809
1462,0.042447865915729105
1463,0.04383586080163694
1464,0.04385599179605095
1465,0.04377274549015346
1466,0.043786565318093044
1467,0.04483328624678803
1468,0.044855129474330645
1469,0.04564318199820197
1470,0.04476262306701911
1471,0.044893760882547776
1472,0.042445131940135924
1473,0.042585988600512506
1474,0.04260593957423385
1475,0.042158388323463004
1476,0.041503270189725126
1477,0.04136291280983385
1478,0.04095664743336813
1479,0.04073134804744126
1480,0.04146238838514339
1481,0.041431107871883976
1482,0.04062322763937439
1483,0.03276125611814174
1484,0.033041014487046556
1485,0.0330756945995766
1486,0.032494517012886304
1487,0.02843442172677914
1488,0.028436298430991384
1489,0.028378497268053072
1490,0.030166471147778644
1491,0.030035090160400787
1492,0.026928417879249957
1493,0.024291516253163642
1494,0.024193354461038447
1495,0.027128501031562672
1496,0.02671779737344552
1497,0.025648713160587828
1498,0.02619483783188816
1499,0.02494798077822777
1500,0.024945154713246764
1501,0.024815344545330575
1502,0.025308138144158183
1503,0.025180717354225883
1504,0.0251596568280468
1505,0.024693785491507404
1506,0.024758989133432947
1507,0.02419114239042955
1508,0.024115358538583195
1509,0.024623918829706663
1510,0.024479281855863757
1511,0.02524178606958958
1512,0.025374809743346
1513,0.025730290499006582
1514,0.025472220792008716
1515,0.025651227912870136
1516,0.025676092322585456
1517,0.025568581002667796
1518,0.027597508521847232
1519,0.03083329724499515
1520,0.02967441418042522
1521,0.029624818629862073
1522,0.030052936707811426
1523,0.036578219888452654
1524,0.0373876147797427
1525,0.03735245381978585
1526,0.037111298500141686
1527,0.036639711323057836
1528,0.03711625768941014
1529,0.03797231283575937
1530,0.0386188465444191
1531,0.03894765593111986
1532,0.03932978785898855
1533,0.040836643549874964
1534,0.0411078245548567
1535,0.04122100359991569
1536,0.04179154261059077
1537,0.04216591142410852
1538,0.042453170377819156
1539,0.04198490871365049
1540,0.04097779496577268
1541,0.04038501064571084
1542,0.04040751136290041
1543,0.04050424928577223
1544,0.04310516910398792
1545,0.0428163860397657
1546,0.04408962113305596
1547,0.04435842203765802
1548,0.04309116940938406
1549,0.040912108845087794
1550,0.040911415508477926
1551,0.04201959666435173
1552,0.0414394721875684
1553,0.03506288502985377
1554,0.034583833194391365
1555,0.033137333181336395
1556,0.03340523094616873
1557,0.03548356254761073
1558,0.04592557146185598
1559,0.044944644684334276
1560,0.04477213539953716
1561,0.04747742550305861
1562,0.046786707074475166
1563,0.046533193363214743
1564,0.04955152460874784
1565,0.04945888235891624
1566,0.049011942107539994
1567,0.048944688022072386
1568,0.05016217848799548
1569,0.05024501784175293
1570,0.05041772781445111
1571,0.05042858677361783
1572,0.05022413122439193
1573,0.050016827388755965
1574,0.04729113857694183
1575,0.04719440342928374
1576,0.04641179910099533
1577,0.04598615531199287
1578,0.046069592899788715
1579,0.04727412024689401
1580,0.04722990902938676
1581,0.046248895273528025
1582,0.04771377013027737
