,volatility
193,0.02988068572671097
194,0.03097515816795585
195,0.021085931054602103
196,0.018828486304510488
197,0.014768719946472315
198,0.014552057565601694
199,0.01673010020623299
200,0.018405999122418772
201,0.01732233397208543
202,0.01610090705956621
203,0.01418586674249686
204,0.013966176466618204
205,0.011985764372187478
206,0.04872367222821931
207,0.044678676476333855
208,0.04066347764659352
209,0.038912838062664504
210,0.03817806429600373
211,0.02084809019413893
212,0.01899977568178549
213,0.018479421560967737
214,0.009281754730512756
215,0.010477539517993574
216,0.010375560730009965
217,0.01012874748032988
218,0.023201222929829124
219,0.020854127660518584
220,0.021730456321092752
221,0.02306372943176886
222,0.029407003785704527
223,0.01654001958194683
224,0.018208348577536716
225,0.022869498515009634
226,0.024667821043272142
227,0.010379262290171757
228,0.02209545508102444
229,0.02233695192634996
230,0.020549948393260003
231,0.016873561499002796
232,0.017220537517683886
233,0.006610950178485846
234,0.006403219008137521
235,0.009566224704730484
236,0.009809473054091964
237,0.010221574348594544
238,0.00744341252648876
239,0.007177277213284456
240,0.006182679130450966
241,0.006033174331929149
242,0.02734838430400914
243,0.02791333515925524
244,0.027420195425053515
245,0.027715871363142384
246,0.04317201827285751
247,0.026727216126024158
248,0.027851281626873024
249,0.03137982818035487
250,0.0329477709084399
251,0.011075734272883662
252,0.010981038365540164
253,0.011070935174503126
254,0.008216600718737213
255,0.004977877834176445
256,0.0031126886521439146
257,0.0033876149123652534
258,0.00371898308341707
259,0.0035724968515733944
260,0.009298788358662874
261,0.009540838919518941
262,0.010701919586997118
263,0.011805908486200875
264,0.012191017886666577
265,0.0059244334231672545
266,0.008111409932257731
267,0.008652148644729019
268,0.00883531153176427
269,0.009203075667457695
270,0.01194260683019852
271,0.010510740765246766
272,0.010652271958597382
273,0.00980372976044891
274,0.00792692959090755
275,0.004884004759573599
276,0.03935847353889186
277,0.03820540403597915
278,0.03594075541777274
279,0.03500303712603624
280,0.03611861894911985
281,0.060138869765082724
282,0.0619115734680204
283,0.06869865259372603
284,0.06650426921057145
285,0.06771838351589142
286,0.059421019311786866
287,0.06621524912251942
288,0.06233867506944133
289,0.062408710876410894
290,0.08254742170015279
291,0.05547633884689179
