,date,close,volume,trend,fg_index,cluster,log_return,hl_spread,momentum_3,vol_change
179,2024-05-14,61577.49,29088.72041,23,66.0,3,-0.0218867810086137,1975.590000000004,751.5,-3644.697979999997
180,2024-05-15,66206.5,43559.74719,27,64.0,3,0.0724822637554475,5124.690000000002,4722.510000000002,14471.02678
181,2024-05-16,65235.21,31106.3671,27,70.0,3,-0.0147792915907175,2149.239999999998,2295.1299999999974,-12453.380090000002
182,2024-05-17,67024.0,26292.23409,24,74.0,3,0.0270514103613143,2344.82,5446.510000000002,-4814.133009999998
183,2024-05-18,66915.2,14441.25774,19,73.0,3,-0.0016246180943355,800.0099999999948,708.6999999999971,-11850.976350000004
184,2024-05-19,66274.01,18025.30409,19,72.0,3,-0.0096283318061598,1842.75,1038.7999999999956,3584.0463500000023
185,2024-05-20,71446.62,50816.7011,28,70.0,3,0.07515278314448,5455.25,4422.619999999995,32791.39701
186,2024-05-21,70148.34,49607.4336,35,76.0,3,-0.0183384547582277,2816.0599999999977,3233.1399999999994,-1209.2675000000015
187,2024-05-22,69166.62,27673.18026,29,76.0,3,-0.0140937663868154,1823.8099999999977,2892.6100000000006,-21934.25334
188,2024-05-23,67969.65,40513.17374,27,76.0,3,-0.0174570942889185,3783.959999999992,-3476.970000000001,12839.993479999996
189,2024-05-24,68549.99,28095.83664,25,74.0,3,0.0085019781146903,2649.8800000000047,-1598.3499999999913,-12417.337099999995
190,2024-05-25,69290.57,12130.39418,18,76.0,3,0.0107455617713425,1110.0,123.95000000001164,-15965.442460000002
191,2024-05-26,68507.67,11872.11797,18,75.0,3,-0.0113631120978981,1434.2200000000012,538.0200000000041,-258.27621
192,2024-05-27,69436.43,23136.92737,22,74.0,3,0.0134659479373295,2437.5599999999977,886.4399999999878,11264.809400000002
193,2024-05-28,68398.39,32622.97042,23,72.0,3,-0.0150623714003808,2313.899999999994,-892.1800000000076,9486.04305
194,2024-05-29,67652.42,23159.83149,22,72.0,3,-0.0109661600050804,1811.0299999999988,-855.25,-9463.13893
195,2024-05-30,68352.17,28478.2184,23,73.0,3,0.0102901846853451,2372.0,-1084.2599999999948,5318.386910000001
196,2024-05-31,67540.01,26690.32184,20,73.0,3,-0.0119531480022309,2374.100000000006,-858.3800000000047,-1787.896560000001
197,2024-06-01,67766.85,8837.66133,17,72.0,3,0.0033529743062472,471.5599999999977,114.43000000000757,-17852.66051
198,2024-06-02,67765.63,15426.32529,15,73.0,3,-1.800306465331948e-05,1202.5299999999988,-586.5399999999936,6588.66396
199,2024-06-03,68809.9,29633.374,24,73.0,3,0.0152924956767793,2675.520000000004,1269.8899999999994,14207.04871
200,2024-06-04,70537.84,29619.78489,25,73.0,3,0.0248016734785851,2496.12999999999,2770.9899999999907,-13.5891100000008
201,2024-06-05,71108.0,28703.18082,30,75.0,3,0.0080505446456613,1374.3399999999965,3342.369999999996,-916.6040699999976
202,2024-06-06,70799.06,21842.00449,27,78.0,3,-0.0043541242850611,1582.3600000000006,1989.1600000000035,-6861.176330000002
203,2024-06-07,69355.6,35598.45045,25,77.0,3,-0.0205988304548735,3577.020000000004,-1182.2399999999907,13756.445959999995
204,2024-06-08,69310.46,9773.82967,19,72.0,3,-0.0006510605636952,414.179999999993,-1797.5399999999936,-25824.62078
205,2024-06-09,69648.14,9890.56709,18,75.0,3,0.0048601621590837,726.8999999999942,-1150.9199999999985,116.7374200000013
206,2024-06-10,69540.0,17122.66941,23,72.0,3,-0.0015538683361776,1023.6500000000088,184.39999999999415,7232.102319999998
207,2024-06-11,67314.24,41436.01588,26,74.0,3,-0.0325303224150299,3539.0099999999948,-1996.2200000000007,24313.34647
208,2024-06-12,68263.99,37175.32356,25,72.0,3,0.0140105905794903,3094.0,-1384.1499999999942,-4260.692320000002
209,2024-06-13,66773.01,29079.55571,22,70.0,3,-0.0220834377646717,2197.520000000004,-2766.990000000005,-8095.7678499999965
210,2024-06-14,66043.99,28408.18797,22,74.0,3,-0.010977921824138,2292.240000000005,-1270.25,-671.3677400000015
211,2024-06-15,66228.25,11451.80242,16,74.0,3,0.0027860739213107,621.3799999999901,-2035.7400000000048,-16956.38555
212,2024-06-16,66676.87,9392.52223,16,71.0,3,0.0067510070922938,964.1999999999972,-96.13999999999942,-2059.2801899999995
213,2024-06-17,66504.33,27386.16851,21,71.0,3,-0.0025910578449524,2168.8099999999977,460.3399999999965,17993.64628
214,2024-06-18,65175.32,42350.10244,23,74.0,3,-0.0201861886584316,2528.229999999996,-1052.9300000000003,14963.933930000005
215,2024-06-19,64974.37,20060.79576,21,64.0,3,-0.0030879852219766,1061.5399999999936,-1702.4999999999927,-22289.30668
216,2024-06-20,64869.99,24265.29031,22,60.0,3,-0.0016077713731205,1923.7900000000009,-1634.3400000000038,4204.494549999999
217,2024-06-21,64143.56,25993.56442,21,63.0,3,-0.0112614167598417,1687.310000000005,-1031.760000000002,1728.2741099999985
