date,close,volume,trend,fg_index,cluster,log_return,hl_spread,momentum_3,vol_change,rolling_std_5,volatility
2020-03-18,5393.04,137127.634894,50,11.0,5,0.015020346505170423,426.8000000000002,31.73999999999978,-12962.291424000025,0.05941287884875395,0.11347594990618831
2020-03-19,6162.37,199020.873439,51,12.0,2,0.13335221046196347,1147.4700000000003,1133.3999999999996,61893.238545,0.07118189923193226,0.11709658694662647
2020-03-20,6208.36,219298.329514,46,9.0,2,0.007435327078688863,1230.0,895.7199999999993,20277.456075000024,0.0722255262748362,0.09740680513576468
2020-03-21,6186.98,128913.668363,39,9.0,5,-0.0034496869311265673,596.9599999999991,793.9399999999996,-90384.66115100001,0.055896597069826796,0.08157831492525419
2020-03-22,5816.19,119115.990527,37,11.0,5,-0.06180167576087353,673.8599999999997,-346.1800000000003,-9797.677836000003,0.07115995659046619,0.07920537527553906
2020-03-23,6467.31,164674.215785,38,10.0,5,0.1061148487906949,912.0,258.9500000000007,45558.225258000006,0.08113320196852414,0.08816838536784631
2020-03-24,6744.72,151138.009878,44,12.0,5,0.041999719577783305,461.6700000000001,557.7400000000007,-13536.205906999996,0.0618065614042702,0.07225227232161077
2020-03-25,6677.43,132155.734989,37,13.0,5,-0.01002679358492966,507.96000000000004,861.2400000000007,-18982.274889000022,0.06303806994503443,0.06343330016704703
2020-03-26,6737.36,83026.555211,34,14.0,5,0.008934973816594624,270.0,270.0499999999993,-49129.17977799999,0.062393166294193246,0.05208944212551963
2020-03-27,6359.11,82914.968354,31,12.0,5,-0.057779726345443316,581.5900000000001,-385.6100000000006,-111.58685700000206,0.06113579413385058,0.057611094047107285
2020-03-28,6236.65,93159.693429,29,8.0,5,-0.019445251206402104,336.0,-440.78000000000065,10244.72507500001,0.03673273517992971,0.047383735722010115
2020-03-29,5881.42,63311.627714,26,12.0,5,-0.058644949893034606,399.4399999999996,-855.9399999999996,-29848.065715000004,0.02993539303963467,0.045773468486266046
2020-03-30,6394.38,118889.549992,31,10.0,5,0.08362125023444582,741.2399999999998,35.27000000000044,55577.922278,0.058849334292173754,0.06956506907175364
2020-03-31,6410.44,72337.595259,25,12.0,5,0.002508431734471707,201.82999999999993,173.78999999999996,-46551.954733000006,0.058437642054431506,0.056915839128086426
2020-04-01,6642.92,97500.7524,28,12.0,5,0.03562371453633789,529.8299999999999,761.5,25163.157141000003,0.05409230022316503,0.04884165408647337
2020-04-02,6794.09,149299.906871,33,14.0,5,0.02250149077446257,647.0,399.71000000000004,51799.154471000016,0.05183529134929259,0.03999965633589354
2020-04-03,6734.1,104080.276939,30,14.0,5,-0.008868945989810946,445.89999999999964,323.66000000000076,-45219.62993200001,0.036010274326077306,0.03571927698274354
2020-04-04,6856.99,72990.861139,28,12.0,5,0.018084399293975692,340.39999999999964,214.0699999999997,-31089.415800000002,0.01740390021282289,0.02951942420531938
2020-04-05,6772.78,49685.356983,27,12.0,5,-0.012356932145710244,218.01999999999953,-21.3100000000004,-23305.504156000003,0.020791353743794316,0.027385894950046348
2020-04-06,7329.9,118052.000832,34,12.0,5,0.07905023544895948,590.1400000000003,595.7999999999993,68366.64384900001,0.03666312495718463,0.04539658162010575
2020-04-07,7197.32,103585.168918,33,20.0,5,-0.018253138732796458,382.6899999999996,340.3299999999999,-14466.83191400001,0.040235805622858084,0.044678278845517505
2020-04-08,7361.28,76059.145838,30,21.0,5,0.02252509615524215,270.0,588.5,-27526.02308,0.038675792283065745,0.036802248355078365
2020-04-09,7283.54,61094.872417,29,22.0,5,-0.010616822906183088,263.84000000000015,-46.35999999999967,-14964.273420999998,0.04070172191124531,0.03324626974316636
2020-04-10,6858.92,104674.623375,33,15.0,5,-0.060067012815594734,555.7700000000004,-338.39999999999964,43579.750958,0.051909329840259234,0.04472616695984584
2020-04-11,6876.83,45470.293206,26,15.0,5,0.002607795009356709,184.30000000000018,-484.4499999999998,-59204.33016899999,0.03063465510466739,0.03769296436205468
2020-04-12,6903.79,73868.666501,29,10.0,5,0.003912746218315506,397.0,-379.75,28398.373294999998,0.031239018789053857,0.031542591343315156
2020-04-13,6837.91,96415.476573,32,11.0,5,-0.009588406781744151,328.78999999999996,-21.01000000000022,22546.810072000007,0.026205667284890898,0.025876284240262965
2020-04-14,6868.7,69068.623285,28,15.0,5,0.004492730411147657,223.72000000000025,-8.13000000000011,-27346.853288000013,0.027633756865879953,0.021896135808686462
2020-04-15,6621.24,61571.384994,30,18.0,5,-0.03669219621182481,328.0,-282.5500000000002,-7497.238290999994,0.017548452065703195,0.02528028154459857
2020-04-16,7101.94,125009.857539,32,13.0,5,0.07008532257417706,721.7299999999996,264.02999999999975,63438.472545000004,0.03930077006027882,0.04892807738684843
2020-04-17,7027.55,54126.509763,27,15.0,5,-0.01052984748182655,175.14000000000033,158.85000000000036,-70883.34777600001,0.04005662249408114,0.04198501256811718
2020-04-18,7248.6,49488.542819,26,18.0,5,0.030970208092469646,278.6800000000003,627.3600000000006,-4637.966944,0.040829206091147825,0.03675693121499034
2020-04-19,7120.74,45664.86393,26,16.0,5,-0.017796694163898973,210.54999999999927,18.800000000000182,-3823.6788890000025,0.0429688649385375,0.03442360914055062
2020-04-20,6826.83,90149.49137,27,15.0,5,-0.04215121560930678,469.0,-200.72000000000025,44484.627440000004,0.04440842029601781,0.03700880772248229
2020-04-21,6841.37,60109.710808,28,17.0,5,0.0021275669780452776,178.0,-407.2300000000005,-30039.780562,0.026872628757762633,0.031083593192273117
2020-04-22,7125.14,61486.377334,27,19.0,5,0.0406413711082043,338.3800000000001,4.400000000000546,1376.6665259999936,0.03417165871112637,0.035734460011888236
2020-04-23,7482.39,102773.569561,33,19.0,5,0.048922884583249386,718.0,655.5600000000004,41287.192227,0.03854091437050671,0.036027863924570636
2020-04-24,7505.0,60182.119939,18,20.0,4,0.003017205417696101,227.96000000000004,663.6300000000001,-42591.449622,0.036342330683823296,0.031103562564655816
2020-04-25,7538.67,43874.427726,26,24.0,4,0.004476308802495665,273.9300000000003,413.52999999999975,-16307.692212999995,0.022974392706828904,0.02608755289362855
2020-04-26,7693.1,50522.616209,31,21.0,5,0.02027804933449806,220.0,210.71000000000004,6648.188482999998,0.020808477477390057,0.02174008180608669
2020-04-27,7774.62,65441.339576,34,28.0,5,0.010540759050406048,186.02000000000044,269.6199999999999,14918.723366999999,0.018860674142949924,0.017890463593724884
2020-04-28,7738.98,46302.752638,34,26.0,5,-0.004594686301061086,120.88000000000011,200.3099999999995,-19138.586938,0.009289551897398647,0.01740589678579043
2020-04-29,8778.57,183546.887514,49,26.0,5,0.12604362825102328,1242.8399999999992,1085.4699999999993,137244.134876,0.053704542583896696,0.06413683622797288
2020-04-30,8620.0,206277.214124,56,44.0,2,-0.018228439547185536,1059.0,845.3800000000001,22730.32660999999,0.05737896585878936,0.06262430875356013
2020-05-01,8826.96,91468.815059,42,40.0,0,0.023725589801303106,445.6200000000008,1087.9799999999996,-114808.39906499999,0.05730154389808467,0.051138539172928266
2020-05-02,8972.05,59002.08755,40,40.0,0,0.016303515058974757,257.0,193.47999999999956,-32466.727509000004,0.05693198044971461,0.041989235149799096
2020-05-03,8894.16,90126.065643,39,45.0,0,-0.008719307953238976,488.0,274.15999999999985,31123.978092999998,0.057560521307237024,0.03789507832867472
2020-05-04,8871.96,84418.512331,38,44.0,0,-0.002499140111014321,428.0,45.0,-5707.553311999989,0.017470400618767173,0.031833580827087184
2020-05-05,9021.83,76480.765342,36,40.0,0,0.01675145450840847,358.5799999999999,49.780000000000655,-7937.746989000007,0.013932069821275464,0.02649851600198729
2020-05-06,9142.92,105925.30242,42,42.0,0,0.013332613300691144,488.7900000000009,248.76000000000022,29444.53707800001,0.011822360516826664,0.021697682630553026
2020-05-07,9986.4,147154.611378,53,49.0,0,0.08824435807397825,1046.0,1114.4400000000005,41229.308957999994,0.03883683528645714,0.04427161485194386
2020-05-08,9800.01,100683.7964,62,55.0,7,-0.018840761270535238,330.9599999999991,778.1800000000003,-46470.814977999995,0.04100396854882647,0.04658815794005473
2020-05-09,9539.4,81950.679567,51,56.0,0,-0.026952815683587594,394.25,396.47999999999956,-18733.116833000007,0.04548242582074699,0.04490776135521332
2020-05-10,8722.77,183865.182028,72,48.0,2,-0.08949374237266458,1457.83,-1263.6299999999992,101914.50246100001,0.0648615954935879,0.06110000120627908
2020-05-11,8561.52,168807.251832,84,40.0,2,-0.018659103544510936,968.0,-1238.4899999999998,-15057.930196000001,0.06395786717761667,0.05011356200577211
2020-05-12,8810.79,86522.780066,60,39.0,0,0.028699362273097852,449.47999999999956,-728.6099999999988,-82284.471766,0.04220488355824785,0.04965239750114561
2020-05-13,9309.37,92466.274018,45,41.0,0,0.05504431306987792,605.0100000000002,586.6000000000004,5943.49395199999,0.055699338891882964,0.05204511481617345
2020-05-14,9791.98,129565.37747,46,40.0,0,0.050542263457842476,682.2399999999998,1230.4599999999991,37099.10345200001,0.06047469419491889,0.04670718596205842
2020-05-15,9316.42,115890.761516,41,44.0,0,-0.049785248551448925,695.6200000000008,505.6299999999992,-13674.615954000008,0.04573773169416814,0.055233203640491474
2020-05-16,9381.27,59587.627862,37,41.0,0,0.006936713576645949,368.0,71.89999999999964,-56303.133654,0.04261038428759125,0.04521532568407305
2020-05-17,9680.04,68647.764323,38,40.0,0,0.03135088520193182,565.8999999999996,-111.93999999999869,9060.136460999995,0.042788487180313736,0.03986419731910352
2020-05-18,9733.93,82006.603583,39,50.0,0,0.005551686585784176,485.77000000000044,417.5100000000002,13358.839260000008,0.03773970916468334,0.032744247447912746
2020-05-19,9775.53,78539.760454,35,50.0,0,0.004264604253293181,423.2099999999991,394.2600000000002,-3466.8431290000008,0.029824527034513933,0.02690997377443665
2020-05-20,9511.43,74923.73809,37,52.0,0,-0.02738809106362215,516.0,-168.61000000000058,-3616.022364000004,0.020882305558391514,0.02886630956071649
2020-05-21,9068.65,108928.780969,39,49.0,0,-0.04767082257525894,763.4699999999993,-665.2800000000007,34005.042879,0.030922366330696477,0.03305155908251202
2020-05-22,9170.0,58943.131024,34,42.0,0,0.011113875556824242,337.47999999999956,-605.5300000000007,-49985.649945,0.02553995352760436,0.031138460331306517
2020-05-23,9179.15,43526.296966,30,40.0,0,0.0009973214844743207,237.85000000000036,-332.28000000000065,-15416.834058,0.024882589554253366,0.025916215219477838
2020-05-24,8720.34,70379.86645,29,43.0,0,-0.05127637976639384,598.0,-348.3099999999995,26853.569484,0.028137901578925078,0.032147286150040436
2020-05-25,8900.35,62833.910949,33,41.0,0,0.02043237382109617,336.9400000000005,-269.64999999999964,-7545.955501000004,0.03377084827267307,0.03403113191169224
2020-05-26,8841.18,58299.770138,31,39.0,0,-0.006670249903320307,317.6700000000001,-337.96999999999935,-4534.1408109999975,0.027778998615714836,0.027786738613160118
2020-05-27,9204.07,68910.355514,30,39.0,0,0.040225425628930105,413.27000000000044,483.72999999999956,10610.585375999995,0.03430586754246635,0.0336268410904308
2020-05-28,9575.89,74110.787662,33,41.0,0,0.0396027036055747,515.4699999999993,675.539999999999,5200.432148000007,0.038469492716311636,0.03188855791809671
2020-05-29,9427.07,57374.362961,31,48.0,0,-0.015663143272285802,275.2600000000002,585.8899999999994,-16736.424701000004,0.02588068922940296,0.03183352277538049
2020-05-30,9697.72,55665.27254,25,48.0,0,0.028305468467552164,408.77000000000044,493.64999999999964,-1709.0904210000008,0.02648183253030231,0.02820948003262684
2020-05-31,9448.27,48333.786403,26,51.0,0,-0.026059150370553428,318.59000000000015,-127.61999999999898,-7331.486137,0.03174106039068822,0.03140184918351242
2020-06-01,10200.77,76649.12696,29,50.0,0,0.07663155167361478,958.3299999999999,773.7000000000007,28315.340556999996,0.041988382257815,0.04742232932707441
2020-06-02,9518.04,108970.773151,45,56.0,0,-0.06927426238341051,962.9899999999998,-179.67999999999847,32321.646191000007,0.05565426188984504,0.06347981551583011
2020-06-03,9666.24,46252.644939,33,48.0,0,0.015450457159570928,324.7900000000009,217.96999999999935,-62718.128212,0.05537321645039946,0.05301012097039341
2020-06-04,9789.06,57456.100969,32,54.0,0,0.01262603317612486,431.6299999999992,-411.71000000000095,11203.456030000001,0.05415476448147456,0.043686043239972355
2020-06-05,9621.16,47788.05005,32,53.0,0,-0.017300596060589795,273.75,103.11999999999898,-9668.050919000001,0.053157783145285714,0.03757809390591234
2020-06-06,9666.3,32752.950893,27,54.0,0,0.004680770035723853,203.95000000000073,0.05999999999949068,-15035.099156999997,0.03513904604812361,0.03090500026751944
2020-06-07,9746.99,57952.848385,27,54.0,0,0.008312909833360433,429.5400000000009,-42.06999999999971,25199.897491999996,0.012994801953874832,0.025611617542742233
2020-06-08,9782.01,40664.664125,27,53.0,0,0.0035864650046320786,167.0,160.85000000000036,-17288.184259999995,0.011556984582603121,0.02091623532062399
2020-06-09,9772.43,46024.001289,29,52.0,0,-0.000979828700433323,307.0,106.13000000000102,5359.337163999997,0.010044517251331868,0.017209046939614163
2020-06-10,9885.0,47130.762982,28,54.0,0,0.011453300920539622,288.53999999999905,138.01000000000022,1106.7616930000004,0.004733796994515959,0.014961701204020577
2020-06-11,9280.4,94418.98473,33,52.0,0,-0.06311380730512214,851.0,-501.6100000000006,47288.221747999996,0.03108654400043466,0.03789669902705338
2020-06-12,9465.13,50119.066932,29,38.0,0,0.019709870061973344,324.6100000000006,-307.3000000000011,-44299.917797999995,0.032956859985744796,0.03670085880765203
2020-06-13,9473.34,27759.784851,24,38.0,4,0.0008670183509335627,143.72999999999956,-411.65999999999985,-22359.282081,0.03278379407187495,0.03013930893847
2020-06-14,9342.1,30055.506608,24,40.0,4,-0.013950471361775322,235.98999999999978,61.70000000000073,2295.7217569999993,0.03275959128256303,0.02525084508409334
2020-06-15,9426.02,86107.924707,28,37.0,0,0.008942883921489994,584.5499999999993,-39.10999999999876,56052.418099,0.03238471158894865,0.022222768353053313
2020-06-16,9525.59,52052.446927,25,39.0,4,0.010507911061560557,215.90999999999985,52.25,-34055.47778,0.012631642016303887,0.019225118231306754
2020-06-17,9465.14,48046.411152,26,38.0,4,-0.006366285463241823,328.3899999999994,123.03999999999905,-4006.0357749999966,0.010323375539567022,0.016373661150997334
2020-06-18,9386.32,37381.953765,25,40.0,4,-0.008362265766844552,209.0,-39.70000000000073,-10664.457387000002,0.010936544944833412,0.014000436760607892
2020-06-19,9310.23,45330.983673,24,39.0,4,-0.008139514519042584,222.5099999999984,-215.36000000000058,7949.029908000004,0.009549405685351611,0.011735346113907993
2020-06-20,9358.95,30329.065384,25,38.0,4,0.005219309107220791,224.04999999999927,-106.18999999999869,-15001.918289000001,0.008720203886298204,0.010936177540153701
2020-06-21,9294.69,24316.926234,22,37.0,4,-0.006889835356610858,140.45999999999913,-91.6299999999992,-6012.139150000003,0.005722571434776884,0.009378573327805189
2020-06-22,9685.69,57895.468343,24,38.0,4,0.04120626916014081,502.90999999999985,375.46000000000095,33578.542109,0.021229308369658546,0.024656266072930998
2020-06-23,9624.89,41031.02938,27,41.0,0,-0.006297086976149205,142.96999999999935,265.9399999999987,-16864.438963,0.02093190900232909,0.022223177230212405
2020-06-24,9296.49,61571.561464,23,50.0,4,-0.03471554197335148,462.0,1.7999999999992724,20540.532084,0.027463856053503852,0.027944763341965093
2020-06-25,9249.49,55831.619156,24,43.0,4,-0.0050684946945599284,330.3099999999995,-436.2000000000007,-5739.942307999998,0.027332474555407067,0.022863283252799925
2020-06-26,9162.21,50292.298277,24,40.0,4,-0.009480998907668087,252.54999999999927,-462.6800000000003,-5539.320878999999,0.027464247898051575,0.01871684513553839
2020-06-27,9012.0,46290.930113,23,43.0,4,-0.016530393391535187,363.2399999999998,-284.4899999999998,-4001.3681639999995,0.012187994834238143,0.01596477781070051
2020-06-28,9116.35,30688.176421,24,40.0,4,0.011512482108878288,242.9400000000005,-133.13999999999942,-15602.753692000002,0.016861281974710915,0.01751663538018184
2020-06-29,9192.56,42120.293261,24,41.0,4,0.008324956553215883,213.32999999999993,30.350000000000364,11432.116839999999,0.011889033828038988,0.01555695827490364
2020-06-30,9138.55,31463.162801,24,44.0,4,-0.0058927316772564384,140.11000000000058,126.54999999999927,-10657.13046,0.011943499273781171,0.013152702412924338
2020-07-01,9232.0,38488.528699,15,42.0,4,0.01017398021090804,211.89999999999964,115.64999999999964,7025.365898000004,0.012265946467551646,0.012396697136077297
2020-07-02,9086.54,45725.168076,14,42.0,4,-0.01588151210121853,321.9599999999991,-106.01999999999862,7236.6393769999995,0.012028388522427219,0.013953102532072159
2020-07-03,9058.26,28943.420177,15,41.0,4,-0.0031171490343047835,87.53000000000065,-80.28999999999905,-16781.747899,0.010739010748451659,0.011397287727095997
2020-07-04,9135.46,26441.968484,14,40.0,4,0.008486495706433785,149.95999999999913,-96.54000000000087,-2501.451692999999,0.010775306828335057,0.011255882425304313
2020-07-05,9069.41,34073.653627,15,38.0,4,-0.007256331939539371,252.20999999999913,-17.13000000000102,7631.685142999999,0.010938333310832616,0.010053612695473562
2020-07-06,9344.2,54463.132277,11,40.0,4,0.029848617569280738,319.0799999999999,285.9400000000005,20389.478649999997,0.01766612660786209,0.01873313174832646
2020-07-07,9257.39,34587.336678,9,43.0,4,-0.009333678488988535,176.42000000000007,121.93000000000029,-19875.795598999997,0.016148134358000738,0.017966185354279227
2020-07-08,9436.06,56140.517781,16,44.0,4,0.01911636867434222,239.0,366.64999999999964,21553.181103000003,0.016839210698823666,0.017060881167662925
2020-07-09,9232.43,48044.450645,16,44.0,4,-0.021816234347635674,280.7900000000009,-111.77000000000044,-8096.067136000005,0.0215046396521702,0.021038385682289665
2020-07-10,9288.34,38295.494006,15,41.0,4,0.006037564295295626,192.47999999999956,30.950000000000728,-9748.956638999996,0.020869257742465102,0.01767658104303527
2020-07-11,9234.03,22561.366,15,44.0,4,-0.005864277156991474,121.03000000000065,-202.02999999999884,-15734.128005999999,0.015582120975648794,0.01484955370723354
2020-07-12,9302.75,30872.702286,13,41.0,4,0.00741448243121315,187.5,70.31999999999971,8311.336285999998,0.015511461813939365,0.012992814915866248
2020-07-13,9242.62,42740.069115,15,43.0,4,-0.006484660129130597,142.9300000000003,-45.719999999999345,11867.366828999999,0.011811103550613346,0.011414268769635789
2020-07-14,9255.85,45772.552509,17,43.0,4,0.0014303888111533642,166.54000000000087,21.81999999999971,3032.4833940000026,0.006492872734389354,0.00941891151107182
2020-07-15,9197.6,39053.579665,23,44.0,4,-0.006313203598260291,115.92000000000007,-105.14999999999964,-6718.9728440000035,0.006205681035681482,0.008319097574006496
2020-07-16,9133.72,43375.571191,24,43.0,4,-0.006969520861188566,178.89999999999964,-108.90000000000146,4321.991526000005,0.006396129298493094,0.007224517930239426
2020-07-17,9154.32,28054.358741,18,41.0,4,0.0022528394199239758,97.02000000000044,-101.53000000000065,-15321.212450000003,0.0046331106762759,0.006720475233109307
2020-07-18,9170.28,22554.541457,15,44.0,4,0.0017419211372258878,98.19999999999891,-27.31999999999971,-5499.817284000001,0.004643222218900947,0.005799541953507347
2020-07-19,9208.99,26052.019417,14,41.0,4,0.004212360691051645,130.92000000000007,75.27000000000044,3497.47796,0.005223312368790028,0.005379996344683858
2020-07-20,9160.78,35458.764082,15,44.0,4,-0.005248852945236642,90.52000000000044,6.460000000000946,9406.744665000002,0.0049689084855198806,0.0054846353551142165
2020-07-21,9390.0,60413.582486,15,44.0,4,0.02471396532100174,284.9300000000003,219.71999999999935,24954.818403999998,0.011303026073493691,0.014320618677662766
2020-07-22,9518.16,48815.004107,15,50.0,4,0.013556259591711564,283.0,309.1700000000001,-11598.578378999999,0.01160884002952923,0.012119456725193269
2020-07-23,9603.27,51856.2335,18,55.0,6,0.008902112662382592,223.67000000000007,442.4899999999998,3041.2293930000014,0.01110620390813771,0.009900924418377458
2020-07-24,9537.8,43931.136205,17,53.0,4,-0.006840814574633343,173.5599999999995,147.79999999999927,-7925.097295,0.013247531086053041,0.011741861826988867
2020-07-25,9700.42,40679.545416,17,55.0,6,0.01690633264140375,219.89999999999964,182.26000000000022,-3251.5907890000017,0.01173867826450006,0.011776295793244263
2020-07-26,9931.54,65279.269319,20,55.0,6,0.023546368090711377,461.0,328.27000000000044,24599.723903,0.011415967830116546,0.012545783219061316
2020-07-27,11029.96,150188.933144,37,58.0,0,0.10489965515383327,1477.6500000000015,1492.1599999999999,84909.66382500001,0.04365799028631832,0.04932480902046509
2020-07-28,10906.27,97267.734187,36,76.0,6,-0.011277353573673094,677.2299999999996,1205.8500000000004,-52921.198957000015,0.046852056856814865,0.04966584723398178
2020-07-29,11100.53,76838.094233,28,71.0,6,0.017655001714241426,530.8199999999997,1168.9899999999998,-20429.639954,0.043814016449694355,0.04076151450208656
2020-07-30,11099.61,60794.826456,24,76.0,6,-8.288236024881114e-05,339.0,69.65000000000146,-16043.267776999994,0.045733570041297245,0.035413090627134956
2020-07-31,11335.46,70063.660974,26,75.0,6,0.02102589283746785,484.0,429.1899999999987,9268.834517999996,0.04579429059630087,0.029075962898830535
2020-08-01,11801.17,85087.485126,30,75.0,6,0.04026281369533566,641.0,700.6399999999994,15023.824152000001,0.019928383332193565,0.026681513605437305
2020-08-02,11071.35,97553.077604,36,80.0,6,-0.06383798859409126,1604.9599999999991,-28.26000000000022,12465.592478000006,0.040015746747275024,0.05157451736641326
2020-08-03,11219.81,56931.841475,27,75.0,6,0.013320275400209495,537.0,-115.64999999999964,-40621.236129000004,0.039664406547249315,0.04316892136298991
2020-08-04,11191.97,58629.113709,24,72.0,6,-0.002484409031295822,414.97999999999956,-609.2000000000007,1697.2722339999964,0.039712528417024925,0.035303736295387085
2020-08-05,11744.91,74970.256852,26,75.0,6,0.04822339837274129,687.9300000000003,673.5599999999995,16341.143143000008,0.04459163880033218,0.038416132835017554
2020-08-06,11762.46,63529.08502,26,79.0,6,0.0014931490218287942,337.5,542.6499999999996,-11441.171832000007,0.04057233496157057,0.03229771996012405
2020-08-07,11594.23,65755.926022,24,77.0,6,-0.01440554370016026,587.9400000000005,402.2600000000002,2226.841002000001,0.023942329855084484,0.029631153420768865
2020-08-08,11761.41,41858.16104,20,77.0,6,0.014316272674542746,296.27000000000044,16.5,-23897.764982,0.02398897297342148,0.024958156676135438
2020-08-09,11681.68,41493.067342,19,79.0,6,-0.006802030569309808,275.14000000000124,-80.77999999999884,-365.09369799999695,0.024595061910434594,0.021561292447883764
2020-08-10,11892.92,84952.337887,25,78.0,6,0.01792146240338923,617.3500000000004,298.6900000000005,43459.270545,0.013700224663406998,0.019477940594910724
2020-08-11,11392.08,90748.284634,24,84.0,6,-0.04302488795968553,810.0,-369.3299999999999,5795.9467469999945,0.02462889694027246,0.03096186743862955
2020-08-12,11564.33,64909.613644,20,75.0,6,0.01500698346852347,467.52000000000044,-117.35000000000036,-25838.67099,0.025726538259411433,0.028370158479843643
2020-08-13,11780.0,70132.491502,23,75.0,6,0.01847781763804461,522.5999999999985,-112.92000000000007,5222.877858000007,0.026385260325895037,0.025396943183514088
2020-08-14,11760.54,59818.852697,23,78.0,6,-0.001653318439828755,215.96999999999935,368.46000000000095,-10313.638805000002,0.02613732583622585,0.02105845194241434
2020-08-15,11852.4,56237.90505,20,79.0,6,0.007780518936332989,300.0,288.0699999999997,-3580.947647000001,0.02489337592391972,0.017378804724447458
2020-08-16,11911.0,41368.236906,21,82.0,6,0.004931964178818936,245.71999999999935,131.0,-14869.668144000003,0.008021853392716919,0.014190916026009623
2020-08-17,12281.13,84734.21154,27,83.0,6,0.03060159513066791,698.2199999999993,520.5899999999983,43365.974634000006,0.01267035789994664,0.01790555156529258
2020-08-18,11945.01,75923.835527,25,82.0,6,-0.027750320081645123,569.8400000000001,92.61000000000058,-8810.376013000001,0.02094893809930117,0.026126776589906017
2020-08-19,11754.59,73940.169606,22,80.0,6,-0.01606981533902176,459.0799999999999,-156.40999999999985,-1983.665921000007,0.02263617890133116,0.02288277090470469
2020-08-20,11853.55,46085.254351,19,75.0,6,0.008383598166900236,220.0,-427.5799999999999,-27854.915254999993,0.022690217938765373,0.020084198995487298
2020-08-21,11531.34,64448.306142,17,81.0,6,-0.02755885468727366,392.1900000000005,-413.6700000000001,18363.051790999998,0.025419876227793247,0.021582085786608526
2020-08-22,11662.96,43678.701646,17,78.0,6,0.011349461965321588,309.1900000000005,-91.63000000000102,-20769.604496,0.019062032222806457,0.02085429847846809
2020-08-23,11648.13,37900.00469,15,76.0,6,-0.001272355947377651,203.9400000000005,-205.42000000000007,-5778.696956,0.01652088095841437,0.017045442821314934
2020-08-24,11748.2,46212.391867,17,78.0,6,0.008554385259456227,239.8099999999995,216.86000000000058,8312.387176999997,0.016072668862829962,0.0150399082789112
2020-08-25,11318.42,69590.923272,17,75.0,6,-0.03726855030411857,650.210000000001,-344.53999999999905,23378.531405,0.021938718674965225,0.02376823482868529
2020-08-26,11461.43,53998.231231,16,76.0,6,0.01255599829022591,295.3199999999997,-186.6999999999989,-15592.692041000002,0.02087348053526831,0.023189071280904406
2020-08-27,11330.38,63246.036383,16,75.0,6,-0.011499871598155137,467.2000000000007,-417.8200000000015,9247.805152,0.0199138634847844,0.01939762131747984
2020-08-28,11526.91,45953.908365,17,74.0,6,0.017196688078947187,265.7600000000002,208.48999999999978,-17292.128017999996,0.022504780601858003,0.020061530986658114
2020-08-29,11465.84,32973.7992,14,79.0,6,-0.005312121743530515,162.97999999999956,4.4099999999998545,-12980.109165000002,0.02170495779756951,0.016782835137819245
2020-08-30,11711.16,43177.879054,15,75.0,6,0.02117005324622385,261.0,380.78000000000065,10204.079853999996,0.014398849001907717,0.017902875690425833
2020-08-31,11649.51,55353.617744,15,75.0,6,-0.005278114294061569,230.77000000000044,122.60000000000036,12175.738690000006,0.014825954009556528,0.015901124808220427
2020-09-01,11921.97,78148.193668,18,75.0,6,0.023118797396930114,535.8500000000004,456.1299999999992,22794.575924000004,0.014286241539174733,0.016884184977849475
2020-09-02,11388.54,87221.845602,19,83.0,6,-0.04577532981158565,794.4699999999993,-322.619999999999,9073.651933999994,0.02786098744110429,0.03221328621554109
2020-09-03,10140.85,121950.106015,21,79.0,6,-0.11603576554688845,1501.800000000001,-1508.6599999999999,34728.260412999996,0.05821125859504055,0.06226779588515965
2020-09-04,10446.25,92733.599113,21,40.0,4,0.02967124125373026,751.5499999999993,-1475.7199999999993,-29216.506901999994,0.05997820322456164,0.0641790856116136
2020-09-05,10166.69,90001.605568,18,41.0,4,-0.027126372308919018,740.6800000000003,-1221.8500000000004,-2731.993545000005,0.05916746708516874,0.052541288931695226
2020-09-06,10256.2,56368.788815,17,41.0,4,0.008765710743617944,352.27999999999884,115.35000000000036,-33632.816753,0.056397382428269555,0.04591624927800442
2020-09-07,10373.44,62620.230676,17,41.0,4,0.011366292597355596,535.75,-72.80999999999949,6251.441860999999,0.05818800396192815,0.03945119945242923
2020-09-08,10126.65,73491.878418,19,41.0,4,-0.0240781306870189,588.0,-40.04000000000087,10871.647741999994,0.024503145700034038,0.033877566148451006
2020-09-09,10219.2,49347.113776,16,38.0,4,0.009097741146643187,361.9899999999998,-37.0,-24144.764641999995,0.019415313775112193,0.02958330286958648
2020-09-10,10336.87,58253.75375,15,38.0,4,0.011448811499434249,412.52000000000044,-36.56999999999971,8906.639974000005,0.015366489712383502,0.025519091366239748
2020-09-11,10387.89,43830.254467,13,41.0,4,0.004923589278497632,197.60000000000036,261.2399999999998,-14423.499283000005,0.015120185444839243,0.020936787688470546
2020-09-12,10440.92,35379.153096,13,41.0,4,0.00509199657416824,208.71999999999935,221.71999999999935,-8451.101370999997,0.014451316939437032,0.01715662175237382
2020-09-13,10332.83,43837.609865,14,38.0,4,-0.010406496224025646,380.1100000000006,-4.040000000000873,8458.456768999997,0.008530233287767705,0.015749623823486502
