,target
406,-0.2217055367763752
407,-0.6525684172591604
408,-0.7765169810175246
409,-0.9608894674597489
410,-0.9710088524477103
411,-0.7914030208493821
412,-0.9882712895449121
413,-1.1649344136900261
414,-1.114787073275546
415,-0.8156879392303016
416,-0.008909668297705224
417,-0.0031063211331318666
418,0.03444125397419003
419,0.19172258809561174
420,-0.23785770462669514
421,-0.663815906111743
422,-0.7490496203687991
423,-0.9905466305159552
424,-0.7168374846794199
425,-0.6821661751324364
426,-0.57298026293301
427,-0.6189958156562824
428,-0.13539072001073393
429,-0.3668880543217108
430,-0.21412640979990386
431,-0.2885325634746152
432,-0.2933414484574066
433,-0.5643475527054298
434,-0.5539113099235745
435,-0.9065200852244706
436,-1.0615663849585832
437,-1.0756082853483162
438,-0.8270668430764377
439,-0.7867364490681894
440,-0.7630525030551234
441,-0.6839213438909651
442,-0.515368890671838
443,-0.29371697359999965
444,-0.21887493717891227
445,-0.2369196813237429
446,-0.23092665925918077
447,-0.352214522166733
448,-0.8611552546257548
449,-1.3406071934470916
450,-1.363313901553899
451,-1.1229845325786971
452,-0.9073406873922328
453,-0.8270037323611816
454,-0.80446658731989
455,-0.8323729080497783
456,-0.8588158561488712
457,-1.112646881983421
458,-1.171250722899264
459,-1.1571693915376573
460,-0.9956970458310853
461,-0.8820432545237975
462,-0.8862306959143778
463,-0.8809215624349279
464,-0.35367426709317995
465,-0.5534861633501472
466,-0.3643873774587562
467,-0.34201694273868
468,-0.3542932882727139
469,-0.22181479210125116
470,0.8478315355137308
471,1.4557968544525726
472,1.4601864403330331
473,1.5086203596612942
474,1.5344297695371316
475,0.7109082801791861
476,-0.3123560033796807
477,0.2226286998061028
478,-0.4378428593517268
479,0.5155377402448464
480,0.4982420228760382
481,0.5570805286121333
482,0.1740648709171288
483,-0.06101976459519951
484,-0.35362871394394135
485,-0.3054297474749782
486,-0.4935155553924273
487,-0.25856705446290185
488,-0.03643559406449835
489,-0.13099711531220773
490,-0.17436492738909723
491,-0.14750255282159785
492,-0.5541002521784881
493,-0.9577968370249439
494,-0.9216901748176465
495,-0.9615029896434345
496,-0.7303002693808517
497,-0.8682493839410432
498,-0.882548118957428
499,-0.8296080999621533
500,-0.43044981760372986
501,-0.4464209244057642
502,-0.5186904724937323
503,-0.5186983842149957
504,-0.5055352299823749
505,-0.1342062784064467
506,-0.11438756994451911
507,-0.09282393508414266
508,0.9625094485484884
509,1.0632102553770866
510,0.8341651036023885
511,0.8400592899197248
512,0.6444356936998376
513,-0.02586172240005694
514,-0.34999505495726513
515,-0.8222271459165242
516,-0.9665049450297845
517,-1.1227395486904135
518,-1.1470967099163998
519,-1.2880174224304421
520,-1.003521973758449
521,-0.22962791644389666
522,-0.30395506925772103
523,-0.2776274434895013
524,-0.31863048712408987
525,-0.26172604854022713
526,-1.293721454871758
527,-1.1846743784934992
