,target
319,-1.247281979157478
320,-1.2341849675678565
321,-1.2322172396109978
322,-1.2422624796604398
323,-1.2253323328668293
324,-1.2077857437626667
325,-0.8603258593238311
326,-0.8627875524870102
327,-0.914304343103742
328,-0.9212949205516445
329,-0.8840636843486388
330,-0.530663547956367
331,-0.5268950658946907
332,-0.5795992309172082
333,-0.5003010378640055
334,-0.45837640867597934
335,-0.4562044902942174
336,-0.44503567504867825
337,-0.44872759768767756
338,-0.4441676805593878
339,-0.48794767280264484
340,-0.4567522992625306
341,-0.4782342619789244
342,-0.45727954829140205
343,-0.5016871001920008
344,-0.3462618718807857
345,-0.3287202174691683
346,-0.30406736074582424
347,-0.33030318037177236
348,-0.33547379741051825
349,-0.37664275646190837
350,-0.39549389088980785
351,-0.3777334622802304
352,-0.38803777251008953
353,-0.4024972864782214
354,-0.3749646936380641
355,-0.5919566600613494
356,-0.5902785527865622
357,-0.5897763678147189
358,-0.4982500141890831
359,-0.5563013734022246
360,-0.873672375219826
361,-0.8691715658515151
362,-0.890881542563401
363,-0.9672581224893232
364,-1.006739767426513
365,-1.00630115245825
366,-1.0150021693382991
367,-0.818693603626014
368,-0.7893834980605045
369,-0.8076552371090872
370,-0.8904195719609339
371,-0.8703967430801138
372,-0.8765360563566951
373,-0.8008648281834249
374,-0.9357191569944976
375,-0.867014168995265
376,-0.9396241378263978
377,-0.9336745599070527
378,-0.940455108244615
379,-0.941132799389787
380,-0.9407544321112778
381,-0.9426000569359515
382,-0.9104065927878995
383,-0.943389565973653
384,-0.9583819907692254
385,-1.0013077165524187
386,-0.9235382389100001
387,-0.7944039140676659
388,-0.8458221340128531
389,-0.8155611500915301
390,-0.8967743201873964
391,-0.9009703271475511
392,-0.914204281330817
393,-0.9142165678630754
394,-0.9382585167644766
395,-0.8633999637967732
396,-0.8632285400250493
397,-0.9459025957364017
398,-0.9916407024470899
399,-0.9341545955600491
400,-0.9333984448944787
401,-0.9027829011622908
402,-0.8695494111363435
403,-0.9380979397325592
404,-0.9370789256259259
405,-1.0200116547869884
406,-1.0090174967431766
407,-1.0091889427715788
408,-1.0235653651039038
409,-1.0109052358132233
410,-1.0102917549696857
411,-0.9788830174146859
412,-0.9866818016290955
413,-0.9459317283357134
414,-0.8796781778681241
415,-0.8152300031111115
416,-0.8868928473449141
417,-1.0289607534213119
418,-1.0508634450599441
419,-1.0940136929309623
420,-1.1225770070808745
421,-1.1179086248579546
422,-1.0996215043329909
423,-1.074943654166179
424,-1.0886300192596907
425,-1.179565630383639
426,-1.180467320275253
427,-1.2799075065394585
428,-1.2834478072499218
429,-1.3395603247022614
430,-1.3379851493285961
431,-1.4226307515554488
432,-1.4267587298529922
433,-1.4252723946714791
434,-1.4356990899339608
435,-1.2851263674597708
436,-1.2532932022341765
437,-1.1257064752943604
438,-1.1179014196271364
439,-1.170405687309998
440,-1.1430003897505907
441,-0.6898076367535695
442,-0.3942167703894322
443,-0.40800468349983743
444,-0.4050919076922062
445,-0.4462183329172838
446,-0.4081312312717418
447,-0.4081418004191262
448,-0.2682963613949629
449,-0.2541702553577552
450,-0.12902057741496167
451,-0.1300448659113676
452,-0.1118379590123327
453,-0.08175817045753445
454,-0.08124842478584503
455,-0.07931579376581109
456,-0.0633937955045656
457,-0.06301559607342297
458,0.029537682358653585
459,0.05275795700941127
460,0.046177626798813445
461,0.03060749136170068
462,0.05177940614118596
463,0.06267410028979216
464,0.06280724713949139
465,-0.010798217924957559
466,-0.041416485689137375
467,-0.09369974312004013
468,-0.07999592177945958
469,-0.08021340955895707
470,-0.09522569547958348
471,-0.37065154227973846
472,-0.6451736106029569
473,-0.6491624128156289
474,-0.7142626415999569
475,-0.7152519410462289
476,-0.6017633012484275
477,-0.5956952178671377
478,-0.7219166027703408
479,-0.4821327390308421
480,-0.5430832946042624
481,-0.45454922662774644
482,-0.4774283197542879
483,-0.5100793514472831
484,-0.5068086656881907
485,-0.5201783804394998
486,-0.5313617609355897
487,-0.5374718516259669
488,-0.6375582447451937
489,-0.6759177349890042
490,-0.6760633373354713
491,-0.6464571982968963
492,-0.5009348475878339
493,-0.5087387623679526
494,-0.5092353742379173
495,-0.5112076774791303
496,-0.5109003806410286
497,-0.5577847134872587
498,-0.5812527847252419
499,
500,
501,
502,
503,
504,
505,
506,
507,
508,
509,
510,
511,
512,
513,
514,
515,
516,
517,
518,
519,
520,
521,
522,
523,
524,
525,
526,
527,
528,
